"Year","Place Name","Paid Fishing License Holders","Resident Fishing Licenses, Tags, Permits and Stamps","Non-Resident Fishing Licenses,
Tags, Permits and Stamps","Gross Cost ($2024) - Fishing Licenses","Cost ($2024)- Resident Fishing Licenses,Tags, Permits and Stamps","Cost ($2024) - Non-Resident Fishing Licenses,Tags, Permits and Stamps"
"1972-01-01 00:00:00","MONTANA",234200,360552,148811,7108986,1660767,5448219
"1972-01-01 00:00:00","NEBRASKA",224335,243888,26972,5078941,4463346,615595
"1972-01-01 00:00:00","NEVADA",120624,68309,54325,2969862,1652036,1317826
"1972-01-01 00:00:00","NEW HAMPSHIRE",142442,90912,56127,3998906,1847696,2151211
"1972-01-01 00:00:00","NEW JERSEY",181968,285367,10898,5409244,5022004,387240
"1972-01-01 00:00:00","NEW MEXICO",168151,124669,59477,5065458,3231557,1833902
"1972-01-01 00:00:00","NEW YORK",852852,813718,72713,15707377,13640724,2066652
"1972-01-01 00:00:00","NORTH CAROLINA",467566,549130,54509,9691314,8768964,922350
"1972-01-01 00:00:00","NORTH DAKOTA",110458,102526,9160,1387724,1254298,133426
"1972-01-01 00:00:00","OHIO",731804,710251,21553,16291677,15674354,617323
"1972-01-01 00:00:00","OKLAHOMA",535665,486298,61980,9621360,8501873,1119488
"1972-01-01 00:00:00","OREGON",347035,770587,257005,18338138,14622507,3715632
"1972-01-01 00:00:00","PENNSYLVANIA",750140,711261,38879,20584395,18843893,1740501
"1972-01-01 00:00:00","RHODE ISLAND",25652,24747,905,430189,401251,28938
"1972-01-01 00:00:00","SOUTH CAROLINA",322221,306685,42337,7546638,6460879,1085759
"1972-01-01 00:00:00","SOUTH DAKOTA",183501,114224,71334,3029984,1904422,1125562
"1972-01-01 00:00:00","TENNESSEE",776435,930293,218641,9953403,7541676,2411727
"1972-01-01 00:00:00","TEXAS",1447167,1419364,28967,16105987,15783871,322122
"1972-01-01 00:00:00","UTAH",288744,211721,79639,7028740,5247157,1781583
"1972-01-01 00:00:00","VERMONT",135814,84099,54068,2385740,991820,1393920
"1972-01-01 00:00:00","VIRGINIA",474299,679696,65635,8076163,7418248,657916
"1972-01-01 00:00:00","WASHINGTON",518155,572077,35781,15851306,14656136,1195171
"1972-01-01 00:00:00","WEST VIRGINIA",237237,204454,32883,4039121,3140974,898147
"1972-01-01 00:00:00","WISCONSIN",158372,818661,426868,30555204,17484035,13071168
"1972-01-01 00:00:00","WYOMING",158372,73406,85432,3751734,1101454,2650280
"1971-01-01 00:00:00","ALABAMA",513080,464598,48482,6398985,5459940,939045
"1971-01-01 00:00:00","ALASKA",81445,62546,36777,3474991,1821383,1653608
"1971-01-01 00:00:00","ARIZONA",321621,294201,166106,8088363,4970863,3117501
"1971-01-01 00:00:00","ARKANSAS",612833,423179,189654,13219414,8585550,4633864
"1971-01-01 00:00:00","CALIFORNIA",2075435,5071159,49727,52696026,51530162,1165864
"1971-01-01 00:00:00","COLORADO",507312,367425,152871,15690299,10628262,5062037
"1971-01-01 00:00:00","CONNECTICUT",154441,149572,4869,3489656,3344534,145122
"1971-01-01 00:00:00","DELAWARE",12335,11435,900,171682,132567,39115
"1971-01-01 00:00:00","FLORIDA",621729,480927,168565,10706730,7666207,3040523
"1971-01-01 00:00:00","GEORGIA",584619,568766,44018,8024457,7562432,462025
"1971-01-01 00:00:00","HAWAII",3771,3701,70,73222,71634,1588
"1971-01-01 00:00:00","IDAHO",318127,252200,177339,9872886,3596845,6276041
"1971-01-01 00:00:00","ILLINOIS",851699,815787,35912,10539952,9738696,801256
"1971-01-01 00:00:00","INDIANA",681069,650991,45606,10225762,9122762,1102994
"1971-01-01 00:00:00","IOWA",425515,408446,17069,7165925,6740210,425715
"1971-01-01 00:00:00","KANSAS",332677,308854,24821,5978835,5370853,607982
"1971-01-01 00:00:00","KENTUCKY",460746,348794,111952,11371564,8440886,2930684
"1971-01-01 00:00:00","LOUISIANA",415950,400406,16051,4462982,4174007,288975
"1971-01-01 00:00:00","MAINE",225873,136928,91690,6472659,3066288,3406371
"1971-01-01 00:00:00","MARYLAND",121858,136950,10885,3151439,2724031,427408
"1971-01-01 00:00:00","MASSACHUSETTS",246448,240457,5991,7329509,7112255,217260
"1971-01-01 00:00:00","MICHIGAN",1077005,1187067,217173,24887459,18316003,6571455
"1971-01-01 00:00:00","MINNESOTA",1381648,1130701,342861,19424041,10392099,9031936
"1971-01-01 00:00:00","MISSISSIPPI",341129,245261,105175,5126030,3600248,1525782
"1971-01-01 00:00:00","MISSOURI",776962,1094060,179223,26517289,18941149,7576141
"1971-01-01 00:00:00","MONTANA",214673,143606,71067,8726087,3301773,5424315
"1971-01-01 00:00:00","NEBRASKA",233818,261669,26788,5565924,4932977,632947
"1971-01-01 00:00:00","NEVADA",123672,70526,56553,2584126,1480256,1103870
"1971-01-01 00:00:00","NEW HAMPSHIRE",131886,82327,53992,3889507,1733235,2156272
"1971-01-01 00:00:00","NEW JERSEY",186105,297787,10724,5827875,5431311,396564
"1971-01-01 00:00:00","NEW MEXICO",164194,120966,58211,5136313,3296034,1840279
"1971-01-01 00:00:00","NEW YORK",858924,822757,70277,16479897,14404678,2075219
"1971-01-01 00:00:00","NORTH CAROLINA",462991,545802,51069,12624961,11734618,890337
"1971-01-01 00:00:00","NORTH DAKOTA",115642,106588,9960,1531417,1376493,154924
"1971-01-01 00:00:00","OHIO",759983,737521,22462,17305701,16634735,670967
"1971-01-01 00:00:00","OKLAHOMA",529422,486437,55000,10122102,9085971,1036131
"1971-01-01 00:00:00","OREGON",592397,702472,232143,17452910,14086303,3366607
"1971-01-01 00:00:00","PENNSYLVANIA",693533,659561,33972,19766535,18201012,1565529
"1971-01-01 00:00:00","RHODE ISLAND",20916,20242,674,365814,343080,22734
"1971-01-01 00:00:00","SOUTH CAROLINA",431061,410781,44839,6346573,5181474,1165099
"1971-01-01 00:00:00","SOUTH DAKOTA",195273,120661,76834,3358787,2098249,1260539
"1971-01-01 00:00:00","TENNESSEE",886663,1060604,241642,11134584,8430701,2703883
"1971-01-01 00:00:00","TEXAS",1369646,1343231,27413,15903721,15585648,318074
"1971-01-01 00:00:00","UTAH",295228,226101,75429,7655802,5868156,1787653
"1971-01-01 00:00:00","VERMONT",138314,89731,48668,2041489,816292,1225197
"1971-01-01 00:00:00","VIRGINIA",439398,666310,64057,8169596,7515491,654105
"1971-01-01 00:00:00","WASHINGTON",463732,440350,32309,14084460,12921651,1162809
"1971-01-01 00:00:00","WEST VIRGINIA",235984,203676,32408,4175612,3275369,900243
"1971-01-01 00:00:00","WISCONSIN",1172633,738478,383599,27103250,13424136,13679114
"1971-01-01 00:00:00","WYOMING",214733,93325,125683,5288496,1453303,3835193
"1970-01-01 00:00:00","ALABAMA",480280,438684,41596,6366274,5524337,841937
"1970-01-01 00:00:00","ALASKA",74072,53422,32221,3305979,1770419,1535560
"1970-01-01 00:00:00","ARIZONA",308303,280683,163879,7802501,4962103,2840398
"1970-01-01 00:00:00","ARKANSAS",542268,371724,170544,12295861,7926123,4369738
"1970-01-01 00:00:00","CALIFORNIA",2247700,5330178,81083,58463593,56784787,1678805
"1970-01-01 00:00:00","COLORADO",432684,304357,138464,13365858,8375073,4990785
"1970-01-01 00:00:00","CONNECTICUT",152781,149206,3575,3585664,3460440,125224
"1970-01-01 00:00:00","DELAWARE",10857,9827,1030,171299,125791,45502
"1970-01-01 00:00:00","FLORIDA",588529,460093,151472,10604969,7708146,2896829
"1970-01-01 00:00:00","GEORGIA",583835,568381,15454,8204888,7930857,274038
"1970-01-01 00:00:00","HAWAII",3835,3772,63,78132,76530,1596
"1970-01-01 00:00:00","IDAHO",301075,233155,180180,9175528,3626128,5549400
"1970-01-01 00:00:00","ILLINOIS",785057,756876,28181,10127867,9476018,651843
"1970-01-01 00:00:00","INDIANA",638657,613305,39113,9995710,9004095,991615
"1970-01-01 00:00:00","IOWA",420189,400732,19457,7402063,6929920,472143
"1970-01-01 00:00:00","KANSAS",310566,289914,21532,5851340,5298610,552730
"1970-01-01 00:00:00","KENTUCKY",439928,336444,103484,10187839,7406474,2781365
"1970-01-01 00:00:00","LOUISIANA",292255,276380,16364,3687038,3367504,319534
"1970-01-01 00:00:00","MAINE",234451,148696,87670,6512626,3227957,3284669
"1970-01-01 00:00:00","MARYLAND",140467,161454,10790,2700558,2330673,369886
"1970-01-01 00:00:00","MASSACHUSETTS",233900,229193,4707,7431439,7205372,226068
"1970-01-01 00:00:00","MICHIGAN",973438,981137,222847,17077715,11290325,5787390
"1970-01-01 00:00:00","MINNESOTA",1421197,1213772,322822,21481862,11729564,9752298
"1970-01-01 00:00:00","MISSISSIPPI",343996,243439,110594,5337082,3746034,1591048
"1970-01-01 00:00:00","MISSOURI",737524,1085455,158843,22986662,19181881,3804781
"1970-01-01 00:00:00","MONTANA",205276,139764,65512,8426546,3382826,5043720
"1970-01-01 00:00:00","NEBRASKA",221018,236060,25219,5808737,5264719,544018
"1970-01-01 00:00:00","NEVADA",120314,68508,55004,2630377,1520525,1109852
"1970-01-01 00:00:00","NEW HAMPSHIRE",131381,85111,50776,4013157,1886249,2126908
"1970-01-01 00:00:00","NEW JERSEY",174673,275759,9844,5705725,5323082,382643
"1970-01-01 00:00:00","NEW MEXICO",150443,117706,49706,4957735,3248883,1708852
"1970-01-01 00:00:00","NEW YORK",834297,795330,66337,16795666,14772959,2022714
"1970-01-01 00:00:00","NORTH CAROLINA",440543,537359,47047,9016748,8147457,869291
"1970-01-01 00:00:00","NORTH DAKOTA",107079,99159,8702,1490819,1351601,139218
"1970-01-01 00:00:00","OHIO",823902,801370,22532,16243899,15626544,617355
"1970-01-01 00:00:00","OKLAHOMA",476143,432971,54138,8871407,7898111,973296
"1970-01-01 00:00:00","OREGON",599185,712552,241725,16253226,13173431,3079795
"1970-01-01 00:00:00","PENNSYLVANIA",607527,579244,28283,18995041,17644244,1350797
"1970-01-01 00:00:00","RHODE ISLAND",19033,18448,585,348685,328611,20074
"1970-01-01 00:00:00","SOUTH CAROLINA",380332,366710,35035,5758343,4775653,982690
"1970-01-01 00:00:00","SOUTH DAKOTA",194031,121181,75088,3465021,2214763,1250258
"1970-01-01 00:00:00","TENNESSEE",794781,947348,211590,10372443,7965405,2407038
"1970-01-01 00:00:00","TEXAS",1231134,1207428,24641,15013045,14712786,300258
"1970-01-01 00:00:00","UTAH",281146,233446,63074,7909589,6313278,1596317
"1970-01-01 00:00:00","VERMONT",78157,36270,41887,1321274,331444,989830
"1970-01-01 00:00:00","VIRGINIA",415297,614760,58722,7930095,7274822,655273
"1970-01-01 00:00:00","WASHINGTON",458120,434994,30847,14601665,13420943,1180722
"1970-01-01 00:00:00","WEST VIRGINIA",229538,199630,30008,4226609,3375935,850673
"1970-01-01 00:00:00","WISCONSIN",1172537,773217,371116,28019215,14108438,13910778
"1970-01-01 00:00:00","WYOMING",168925,77066,93937,4301573,1265147,3036425
"1969-01-01 00:00:00","ALABAMA",486610,448734,37876,6584488,5786187,798301
"1969-01-01 00:00:00","ALASKA",72084,46001,26594,2810913,1475493,1335420
"1969-01-01 00:00:00","ARIZONA",289044,260122,156065,7620576,4807507,2813069
"1969-01-01 00:00:00","ARKANSAS",542125,373028,169097,12931613,8376737,4554876
"1969-01-01 00:00:00","CALIFORNIA",1872258,4501080,42595,51273960,50147074,1126886
"1969-01-01 00:00:00","COLORADO",460547,324546,145984,10783566,6800688,3982878
"1969-01-01 00:00:00","CONNECTICUT",128606,123462,5144,3215273,3086664,128609
"1969-01-01 00:00:00","DELAWARE",11125,10101,1024,181507,135415,46086
"1969-01-01 00:00:00","FLORIDA",582373,457200,147935,10278811,8065639,2213172
"1969-01-01 00:00:00","GEORGIA",609193,594574,14619,9830842,9559947,270895
"1969-01-01 00:00:00","HAWAII",3424,3385,39,69712,68545,1168
"1969-01-01 00:00:00","IDAHO",289661,217038,176455,9281733,3610171,5671563
"1969-01-01 00:00:00","ILLINOIS",759630,735383,24247,10269503,9683944,585566
"1969-01-01 00:00:00","INDIANA",616652,591158,31686,9837642,9037166,800476
"1969-01-01 00:00:00","IOWA",414921,396128,18793,7729157,7245565,483592
"1969-01-01 00:00:00","KANSAS",293402,275131,19052,5809550,5294935,514615
"1969-01-01 00:00:00","KENTUCKY",414326,320645,93681,8697393,6718486,1978907
"1969-01-01 00:00:00","LOUISIANA",314393,293329,21623,4242014,3763439,478575
"1969-01-01 00:00:00","MAINE",209823,132166,79370,6130360,3086068,3044293
"1969-01-01 00:00:00","MARYLAND",125445,143600,10300,2541488,2178909,362578
"1969-01-01 00:00:00","MASSACHUSETTS",201765,197208,4557,5681140,5447697,233450
"1969-01-01 00:00:00","MICHIGAN",928637,910989,226762,17023105,11011301,6011804
"1969-01-01 00:00:00","MINNESOTA",1378230,1185927,314090,29200314,19125008,10075307
"1969-01-01 00:00:00","MISSISSIPPI",305217,227854,84252,5139698,3766749,1372948
"1969-01-01 00:00:00","MISSOURI",762895,1023437,166036,21471581,17719419,3752161
"1969-01-01 00:00:00","MONTANA",238882,159446,79436,7645530,2941203,4704327
"1969-01-01 00:00:00","NEBRASKA",223329,231785,26233,6089683,5483961,605722
"1969-01-01 00:00:00","NEVADA",108608,61115,50297,2475952,1409957,1065995
"1969-01-01 00:00:00","NEW HAMPSHIRE",114976,72069,42907,3862462,1916617,1945844
"1969-01-01 00:00:00","NEW JERSEY",149661,236219,9287,5461002,5065841,395161
"1969-01-01 00:00:00","NEW MEXICO",147805,116620,55355,4754724,3152912,1601812
"1969-01-01 00:00:00","NEW YORK",778215,745369,62811,16652764,14676269,1976495
"1969-01-01 00:00:00","NORTH CAROLINA",419012,521963,47515,9008427,8111718,896708
"1969-01-01 00:00:00","NORTH DAKOTA",104759,96783,8332,1538976,1403709,135268
"1969-01-01 00:00:00","OHIO",874492,851643,22849,12821197,12191195,630003
"1969-01-01 00:00:00","OKLAHOMA",449832,385669,76326,6344475,4558783,1785686
"1969-01-01 00:00:00","OREGON",563770,668529,217196,13612314,10799771,2812543
"1969-01-01 00:00:00","PENNSYLVANIA",547028,524010,24071,17813836,16572255,1241581
"1969-01-01 00:00:00","RHODE ISLAND",20556,19947,609,397579,374850,22729
"1969-01-01 00:00:00","SOUTH CAROLINA",372550,364441,30339,5719951,4823840,896112
"1969-01-01 00:00:00","SOUTH DAKOTA",198060,127922,80729,2432862,1638750,794112
"1969-01-01 00:00:00","TENNESSEE",787887,945965,209431,10912464,8359512,2552952
"1969-01-01 00:00:00","TEXAS",1139969,1118275,22822,14644052,14351167,292879
"1969-01-01 00:00:00","UTAH",279884,240553,50047,6540025,5032361,1507664
"1969-01-01 00:00:00","VERMONT",94208,78717,15491,1430196,791925,638272
"1969-01-01 00:00:00","VIRGINIA",383309,565934,51830,7492775,6906799,585976
"1969-01-01 00:00:00","WASHINGTON",451055,429042,30038,15158032,13924483,1233549
"1969-01-01 00:00:00","WEST VIRGINIA",218537,192800,25837,4195704,3432827,762877
"1969-01-01 00:00:00","WISCONSIN",1128499,728496,358131,28017341,13867248,14150093
"1969-01-01 00:00:00","WYOMING",154018,72323,83510,4027970,1251467,2776503
"1968-01-01 00:00:00","ALABAMA",451319,417092,34227,6498762,5735408,763354
"1968-01-01 00:00:00","ALASKA",66441,45623,21256,2802089,1672730,1129359
"1968-01-01 00:00:00","ARIZONA",266373,236360,145337,7275966,4596170,2679796
"1968-01-01 00:00:00","ARKANSAS",529680,372416,157264,11877236,8118242,3758994
"1968-01-01 00:00:00","CALIFORNIA",1922820,1886064,36756,37452862,36229069,1223792
"1968-01-01 00:00:00","COLORADO",441598,315687,132753,10793260,6956589,3836671
"1968-01-01 00:00:00","CONNECTICUT",119423,114504,4919,3848259,3705361,142898
"1968-01-01 00:00:00","DELAWARE",9876,8976,900,170805,126862,43950
"1968-01-01 00:00:00","FLORIDA",532718,412367,142533,10545134,7636183,2908958
"1968-01-01 00:00:00","GEORGIA",663036,646288,16748,5602953,5394914,208039
"1968-01-01 00:00:00","HAWAII",3743,3720,23,80295,79710,592
"1968-01-01 00:00:00","IDAHO",286249,230758,147471,9292789,3598397,5694392
"1968-01-01 00:00:00","ILLINOIS",694585,671035,23550,9879692,9282298,597394
"1968-01-01 00:00:00","INDIANA",691303,662485,34873,7936966,7083976,852990
"1968-01-01 00:00:00","IOWA",403954,401018,16423,6956448,6517052,439395
"1968-01-01 00:00:00","KANSAS",284192,267819,17092,5888716,5406771,481945
"1968-01-01 00:00:00","KENTUCKY",387732,304131,83601,8526036,6685186,1840850
"1968-01-01 00:00:00","LOUISIANA",230571,208279,24015,3323791,2803179,520612
"1968-01-01 00:00:00","MAINE",213022,136103,78659,6066870,3132165,2934705
"1968-01-01 00:00:00","MARYLAND",122917,133583,15990,2628989,2131809,497187
"1968-01-01 00:00:00","MASSACHUSETTS",211502,207327,4175,5975128,5774202,200926
"1968-01-01 00:00:00","MICHIGAN",908253,880584,225402,18128801,11851577,6277224
"1968-01-01 00:00:00","MINNESOTA",1312081,1111399,307831,21244163,11723490,9520673
"1968-01-01 00:00:00","MISSISSIPPI",362575,268241,102222,3953540,2707649,1245892
"1968-01-01 00:00:00","MISSOURI",703712,953226,138222,18340211,15230455,3109750
"1968-01-01 00:00:00","MONTANA",221513,151665,69848,7112273,2933426,4178847
"1968-01-01 00:00:00","NEBRASKA",218566,226894,24287,6254021,5664332,589696
"1968-01-01 00:00:00","NEVADA",107771,62281,48111,2611647,1533795,1077859
"1968-01-01 00:00:00","NEW HAMPSHIRE",125337,79550,45787,3768980,1832694,1936286
"1968-01-01 00:00:00","NEW JERSEY",145878,226157,8934,5587792,5189823,397969
"1968-01-01 00:00:00","NEW MEXICO",139059,117835,46618,4913225,3338037,1575187
"1968-01-01 00:00:00","NEW YORK",744660,715087,57873,16508163,14597758,1910405
"1968-01-01 00:00:00","NORTH CAROLINA",387678,480264,40214,7910365,7173686,736679
"1968-01-01 00:00:00","NORTH DAKOTA",102244,93880,9002,1128659,1040356,88303
"1968-01-01 00:00:00","OHIO",917820,897187,20633,13973157,13378017,595140
"1968-01-01 00:00:00","OKLAHOMA",526561,448088,89705,7906771,5727460,2179311
"1968-01-01 00:00:00","OREGON",564372,663413,213546,14151499,11362001,2789498
"1968-01-01 00:00:00","PENNSYLVANIA",512653,490672,21981,16739197,15585975,1153221
"1968-01-01 00:00:00","RHODE ISLAND",18334,17757,577,373373,350513,22860
"1968-01-01 00:00:00","SOUTH CAROLINA",283057,280872,23932,4505700,3743214,762486
"1968-01-01 00:00:00","SOUTH DAKOTA",195329,130366,74411,2533418,1754566,778852
"1968-01-01 00:00:00","TENNESSEE",696096,833697,196219,10447477,7947996,2499482
"1968-01-01 00:00:00","TEXAS",1017336,998535,20378,13695334,13421428,273906
"1968-01-01 00:00:00","UTAH",250169,221005,36992,5204674,4082899,1121775
"1968-01-01 00:00:00","VERMONT",114771,77004,37767,1886953,812459,1074494
"1968-01-01 00:00:00","VIRGINIA",363999,533229,46864,7322715,6767688,555026
"1968-01-01 00:00:00","WASHINGTON",441010,426511,24906,14861765,13750401,1111365
"1968-01-01 00:00:00","WEST VIRGINIA",209318,186171,23147,4184816,3483372,701444
"1968-01-01 00:00:00","WISCONSIN",1051838,689625,362213,30764796,17523688,13241108
"1968-01-01 00:00:00","WYOMING",156086,79993,77538,4189829,1447094,2742736
"1967-01-01 00:00:00","ALABAMA",423409,390908,32501,6342106,5574514,767591
"1967-01-01 00:00:00","ALASKA",63372,43807,19677,2658421,1537352,1121070
"1967-01-01 00:00:00","ARIZONA",248251,229055,128162,7096355,4667348,2429006
"1967-01-01 00:00:00","ARKANSAS",445611,301337,144274,8459648,5287525,3172123
"1967-01-01 00:00:00","CALIFORNIA",1798553,1770378,28175,36366549,35389034,977515
"1967-01-01 00:00:00","COLORADO",431150,300770,135624,10963643,6932298,4031344
"1967-01-01 00:00:00","CONNECTICUT",114140,109811,4329,3826446,3695259,131187
"1967-01-01 00:00:00","DELAWARE",10032,9097,935,181694,134086,47601
"1967-01-01 00:00:00","FLORIDA",516614,401522,117925,10583192,7750004,2833195
"1967-01-01 00:00:00","GEORGIA",587297,597805,15690,5564190,5356856,207334
"1967-01-01 00:00:00","HAWAII",4357,4323,34,69268,68580,688
"1967-01-01 00:00:00","IDAHO",264928,181525,133886,9094880,3509388,5585492
"1967-01-01 00:00:00","ILLINOIS",681917,658574,23343,10102863,9480097,622774
"1967-01-01 00:00:00","INDIANA",726502,698981,32747,7198498,6353841,844657
"1967-01-01 00:00:00","IOWA",419356,376954,16971,7699953,7222236,477710
"1967-01-01 00:00:00","KANSAS",284070,268395,16354,6130364,5651391,478973
"1967-01-01 00:00:00","KENTUCKY",362325,289790,72535,8317912,6646179,1671732
"1967-01-01 00:00:00","LOUISIANA",217192,196138,21054,1857041,1376643,480398
"1967-01-01 00:00:00","MAINE",228766,150726,79908,5821883,2898139,2923744
"1967-01-01 00:00:00","MARYLAND",113596,123080,14891,2573242,2051026,522216
"1967-01-01 00:00:00","MASSACHUSETTS",194816,189790,5026,5006635,4773156,233479
"1967-01-01 00:00:00","MICHIGAN",887156,844988,230549,18410114,11861516,6548597
"1967-01-01 00:00:00","MINNESOTA",1311119,1120001,314359,21578756,12395910,9182846
"1967-01-01 00:00:00","MISSISSIPPI",348232,250038,98194,3841087,2632431,1208657
"1967-01-01 00:00:00","MISSOURI",664567,892275,120691,17991501,15080216,2911293
"1967-01-01 00:00:00","MONTANA",280294,208613,71681,8934635,4215018,4719617
"1967-01-01 00:00:00","NEBRASKA",219710,228344,23533,6577613,5977454,600159
"1967-01-01 00:00:00","NEVADA",78983,47263,41010,2297819,1337879,959940
"1967-01-01 00:00:00","NEW HAMPSHIRE",123108,83968,45760,3583127,1621963,1961165
"1967-01-01 00:00:00","NEW JERSEY",142267,219367,8815,5672524,5260840,411685
"1967-01-01 00:00:00","NEW MEXICO",106613,78579,37366,4336548,2671750,1664798
"1967-01-01 00:00:00","NEW YORK",722709,686884,51219,16690752,14818023,1872728
